dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
PnPLO,1,gaussian_filter,image (18).jpg,0.9934410902843337,0.9934410902843337,0.9795478773387565,821408276699184.4,0.3290139811284426,0.3290139811284426,0.5212513603581719,9646117587507.531,0.0655684251139329,0.06556842511393292,0.17932629872705041,5362298857723.199,0.032999748414326846,0.03299974841432679,0.04233984709187111,3999343281337.519
PnPLO,1,autoencoder,image (18).jpg,0.7469544497949403,0.7469544497949403,0.5131803452822923,821408276699184.4,0.8304539820328961,0.8304539820328961,0.3231859078497903,9646117587507.531,0.20041259849527604,0.200412598495276,0.022987130338132267,5362298857723.199,0.11525402183776146,0.11525402183776143,-0.029525488475426798,3999343281337.519
PnPLO,1,dncnn,image (18).jpg,0.7618898276829386,0.7618898276829386,0.5137304178862647,821408276699184.4,0.9781237181433514,1.0218762818566485,0.4885898084653998,9646117587507.531,0.9959280709227557,1.0040719290772442,0.5466336407701697,5362298857723.199,0.9843197832673944,1.0156802167326056,0.5634587920251404,3999343281337.519
PnPLO,1,cae_pso,image (18).jpg,0.7430145993358102,0.7430145993358102,0.5132025203387907,821408276699184.4,0.8998914282567775,0.8998914282567775,0.3796955940968485,9646117587507.531,0.21480216554335885,0.21480216554335882,0.058233397781223384,5362298857723.199,0.12558484613485787,0.12558484613485785,-0.021627374424947332,3999343281337.519
PnPLO,1,bm3d,image (184).jpg,0.9997788701000659,1.000221129899934,0.9929768164586048,56263165961471.29,0.996827466510804,0.996827466510804,0.9386184011609645,846435397111.6768,0.9896863275318298,0.9896863275318298,0.8847533974075119,393858007615.11505,0.98452559472858,0.98452559472858,0.8002985224730521,265611534198.72757
PnPLO,1,gaussian_filter,image (184).jpg,0.9903437947735835,0.9903437947735835,0.9752542453066174,56263165961471.29,0.36503119566879294,0.36503119566879294,0.5428917715445937,846435397111.6768,0.0978525199142799,0.09785251991427991,0.1932508990171803,393858007615.11505,0.07151545700420736,0.07151545700420743,0.06093479650015665,265611534198.72757
PnPLO,1,autoencoder,image (184).jpg,0.9278319362376775,0.9278319362376775,0.7328319256628183,56263165961471.29,0.5914839073242913,0.5914839073242913,0.3600976103407195,846435397111.6768,0.16450041828197282,0.16450041828197284,0.04061995961011067,393858007615.11505,0.13457743995117388,0.13457743995117377,0.0010090553443006245,265611534198.72757
PnPLO,1,dncnn,image (184).jpg,0.9449756288391823,0.9449756288391823,0.7371153069579991,56263165961471.29,0.8915418741902229,0.8915418741902229,0.6087866731902253,846435397111.6768,0.9259390001383783,0.9259390001383783,0.6502976165090177,393858007615.11505,0.9465320284099221,0.9465320284099221,0.6332870120447169,265611534198.72757
PnPLO,1,cae_pso,image (184).jpg,0.9691657752037358,0.9691657752037358,0.7290856892224434,56263165961471.29,0.6720584269998366,0.6720584269998366,0.42011381573025,846435397111.6768,0.2166510182887591,0.21665101828875907,0.05719052865881635,393858007615.11505,0.15860340767618564,0.15860340767618566,-0.0018478987554941817,265611534198.72757
PnPLO,1,bm3d,image (185).jpg,0.99997006267195,0.99997006267195,0.998078059469119,355081432657270.06,0.9995420700842679,1.0004579299157321,0.9616158241005133,2404895198636.632,0.999385224320956,1.000614775679044,0.9274299463144685,983169040380.0742,0.9986744014991745,1.0013255985008256,0.8753712361412187,622997755501.9705
PnPLO,1,gaussian_filter,image (185).jpg,0.993535012855506,0.993535012855506,0.982441737243655,355081432657270.06,0.4155470702483697,0.41554707024836973,0.5704558538114619,2404895198636.632,0.16839870767520437,0.16839870767520432,0.23100329505474948,983169040380.0742,0.15504342243149738,0.15504342243149746,0.10604405288604435,622997755501.9705
PnPLO,1,autoencoder,image (185).jpg,0.9709163991527756,0.9709163991527756,0.8420469576803432,355081432657270.06,0.9235197696150057,0.9235197696150057,0.41689595647122757,2404895198636.632,0.38622661228157373,0.38622661228157373,0.04378193284156251,983169040380.0742,0.3053343764558969,0.3053343764558969,0.0035558348082985747,622997755501.9705
PnPLO,1,dncnn,image (185).jpg,0.9789567333304314,0.9789567333304314,0.8431400517218246,355081432657270.06,0.9379060523687983,1.0620939476312017,0.5768594425087842,2404895198636.632,0.8937854458095315,1.1062145541904684,0.5065752218439448,983169040380.0742,0.9024044947907692,1.0975955052092308,0.5138502904330757,622997755501.9705
PnPLO,1,cae_pso,image (185).jpg,0.9576328637335114,0.9576328637335114,0.8411236840101921,355081432657270.06,0.998455617628706,1.001544382371294,0.4720870642033643,2404895198636.632,0.4190297030220089,0.4190297030220089,0.07580660076412882,983169040380.0742,0.31679295271630925,0.31679295271630925,0.007233566885021081,622997755501.9705
PnPLO,1,bm3d,image (189).jpg,0.9999610903193608,1.0000389096806392,0.9982524031607743,418710005828673.2,0.999884697237692,0.999884697237692,0.963958241151796,2775387490239.604,0.9991902485794791,1.000809751420521,0.9235251006148535,908740793140.4467,0.9960183025880686,1.0039816974119313,0.8508839764159485,432219780825.8464
PnPLO,1,gaussian_filter,image (189).jpg,0.9946936954723579,0.9946936954723579,0.9822236055879503,418710005828673.2,0.3519727250597421,0.3519727250597421,0.5469075694928547,2775387490239.604,0.0836664560058682,0.08366645600586822,0.19125965783050047,908740793140.4467,0.07759299812258658,0.07759299812258655,0.06621692258183509,432219780825.8464
PnPLO,1,autoencoder,image (189).jpg,0.9984648209701594,1.0015351790298406,0.9836487783153123,418710005828673.2,0.8551413245394416,0.8551413245394416,0.5767385140368029,2775387490239.604,0.17120829016757766,0.1712082901675777,0.09046467008139869,908740793140.4467,0.11849332830082471,0.11849332830082468,0.04479546507302845,432219780825.8464
PnPLO,1,dncnn,image (189).jpg,0.9928198289718777,1.0071801710281223,0.9958146794550277,418710005828673.2,0.9999911729957389,0.9999911729957389,0.9747657762153269,2775387490239.604,0.9968663328334866,1.0031336671665134,0.9438086662225688,908740793140.4467,0.9839859407508829,1.0160140592491171,0.876887127673632,432219780825.8464
PnPLO,1,cae_pso,image (189).jpg,0.9969954178963132,0.9969954178963132,0.9826015760103787,418710005828673.2,0.9011675487698699,0.9011675487698699,0.6826020917565361,2775387490239.604,0.21416696072460162,0.21416696072460165,0.13533757303791538,908740793140.4467,0.14911835468870327,0.1491183546887033,0.05381827546852758,432219780825.8464
PnPLO,1,bm3d,image (193).jpg,0.9999642812306929,1.000035718769307,0.9982329839049763,546122328611685.75,0.9995544157695512,1.0004455842304487,0.9492079299814653,1922079712595.5322,0.9994764835904519,1.000523516409548,0.9212793323217031,1325092773377.7664,0.9961854010494383,1.0038145989505616,0.8611581128123277,947780717183.4263
