dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
INRIA,1,gaussian_filter,person_and_bike_103_jpg.rf.850fb982a06b6e4cc05a5c14be48f6a6.jpg,0.9979963480672203,0.9979963480672203,0.9891990361634084,2250591272222743.5,0.3606327238893554,0.36063272388935547,0.5458802201494831,7204046280832.542,0.10026693792551833,0.10026693792551838,0.19964673260667276,2663208515922.745,0.10659896671631952,0.10659896671631959,0.08157312426039776,1214059509645.1372
INRIA,1,autoencoder,person_and_bike_103_jpg.rf.850fb982a06b6e4cc05a5c14be48f6a6.jpg,0.9560561684354171,0.9560561684354171,0.7929319725962112,2250591272222743.5,0.9774604386653687,0.9774604386653687,0.3474796962161363,7204046280832.542,0.36292021482354,0.36292021482354,-0.022911642591907144,2663208515922.745,0.4393529810404968,0.4393529810404968,-0.0996687035648165,1214059509645.1372
INRIA,1,dncnn,person_and_bike_103_jpg.rf.850fb982a06b6e4cc05a5c14be48f6a6.jpg,0.9608141810977743,0.9608141810977743,0.7931656135085032,2250591272222743.5,0.846873426873286,1.153126573126714,0.5102372396702327,7204046280832.542,0.8138768949533367,1.1861231050466632,0.4958128329901036,2663208515922.745,0.669603129997086,1.330396870002914,0.38396791087978155,1214059509645.1372
INRIA,1,cae_pso,person_and_bike_103_jpg.rf.850fb982a06b6e4cc05a5c14be48f6a6.jpg,0.9432076736550162,0.9432076736550162,0.7927273072893394,2250591272222743.5,0.9629776467572461,1.0370223532427538,0.40863132947549796,7204046280832.542,0.4137299313167653,0.4137299313167653,-0.002632525646188988,2663208515922.745,0.46566165533578474,0.46566165533578474,-0.10035394963636879,1214059509645.1372
INRIA,1,bm3d,person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,0.9999908305714046,1.0000091694285955,0.9977211657150854,854225848749826.0,0.9990842144278342,0.9990842144278342,0.9512545906845931,5227361028277.725,0.9990839111421301,0.9990839111421301,0.895895650766422,1502560718055.6768,0.9980543326971789,1.001945667302821,0.7781887573066318,506926395260.52637
INRIA,1,gaussian_filter,person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,0.9970579257836863,0.9970579257836863,0.9857089083945926,854225848749826.0,0.34503678274748817,0.3450367827474881,0.5450158852741953,5227361028277.725,0.07438235638798707,0.07438235638798704,0.19478964706312385,1502560718055.6768,0.07893058325639446,0.07893058325639443,0.06957459602930094,506926395260.52637
INRIA,1,autoencoder,person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,0.9486407985273493,0.9486407985273493,0.7648534113153402,854225848749826.0,0.91951650612557,0.91951650612557,0.4236867601462896,5227361028277.725,0.3520021983549201,0.35200219835492,-0.04200760348604571,1502560718055.6768,0.5009154890313683,0.5009154890313683,-0.17326581804477592,506926395260.52637
INRIA,1,dncnn,person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,0.9520936787388322,0.9520936787388322,0.7654146007835405,854225848749826.0,0.9269804514227891,1.073019548577211,0.5938216146756605,5227361028277.725,0.8548002875779154,1.1451997124220847,0.5342518300383282,1502560718055.6768,0.6291523505425627,1.3708476494574373,0.32705939725189836,506926395260.52637
INRIA,1,cae_pso,person_and_bike_128_jpg.rf.d49af78082d6fe37355dd0c7d9e43ba9.jpg,0.9568373958914365,0.9568373958914365,0.764777753346042,854225848749826.0,0.9834351376207006,0.9834351376207006,0.48103554031374685,5227361028277.725,0.37580890866807204,0.37580890866807204,-0.01576297676066729,1502560718055.6768,0.5559556721350807,0.5559556721350807,-0.19480518773239863,506926395260.52637
INRIA,1,bm3d,person_and_bike_129_jpg.rf.5672eb3fa3040ed81735a98ad4fba64e.jpg,0.9999823938795073,1.0000176061204926,0.9977932242673564,938545613127265.1,0.9995432035919829,0.9995432035919829,0.960448622603419,7684235144336.292,0.9973462301069675,0.9973462301069675,0.9219111319914225,2623645265044.6587,0.9983714427344634,1.0016285572655366,0.8300879599795523,907087382408.72
INRIA,1,gaussian_filter,person_and_bike_129_jpg.rf.5672eb3fa3040ed81735a98ad4fba64e.jpg,0.995707985482595,0.995707985482595,0.9834244993327516,938545613127265.1,0.3674569452536708,0.3674569452536708,0.5460337999423539,7684235144336.292,0.12670969949009825,0.12670969949009828,0.21941815692331468,2623645265044.6587,0.19198379176933544,0.19198379176933547,0.14135333641843983,907087382408.72
INRIA,1,autoencoder,person_and_bike_129_jpg.rf.5672eb3fa3040ed81735a98ad4fba64e.jpg,0.9658638976151164,0.9658638976151164,0.7985846127086013,938545613127265.1,0.8733544214772293,0.8733544214772294,0.4641251874042803,7684235144336.292,0.24320422168845002,0.24320422168845,0.039387459128981006,2623645265044.6587,0.30209324541611915,0.3020932454161191,-0.008971887166628889,907087382408.72
INRIA,1,dncnn,person_and_bike_129_jpg.rf.5672eb3fa3040ed81735a98ad4fba64e.jpg,0.9668896031341634,0.9668896031341634,0.7993543515451111,938545613127265.1,0.986950418092176,0.986950418092176,0.6570083351355454,7684235144336.292,0.9890815886453842,1.010918411354616,0.63806419840665,2623645265044.6587,0.915711630500494,1.084288369499506,0.5198054408491992,907087382408.72
